AtcoCode,Direction,PlateCode,Latitude,Longitude,StopLoadDay,RoutesPassingThrough,RoutesPassingThroughCount,OperatorsPassingThrough,OperatorsPassingThroughCount,ShortCommonName_en,ShortCommonName_ga,isRTPI,HasPole,HasShelter,CarouselType,FlagData,StopAccessibility,WheelchairAccessibility
8220DB000353,1,353,53.34264501,-6.239798018,285," 15a, 15b, 15d, 56a, 77a",5, Dublin Bus,1,Grand Canal Quay,Cé na Canálach Móire,0,Pole,No Shelter,None,Circular,1,1
8220DB000353,0,353,53.34264501,-6.239798018,285," 1, 47",2, Dublin Bus,1,Grand Canal Quay,Cé na Canálach Móire,0,Pole,No Shelter,None,Circular,1,1
8220DB000352,1,352,53.34298915,-6.24241214,285," 15a, 15b, 15d, 56a, 77a",5, Dublin Bus,1,Pearse Square,Cg an Phiarsaigh,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000352,0,352,53.34298915,-6.24241214,285," 1, 47",2, Dublin Bus,1,Pearse Square,Cg an Phiarsaigh,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000351,1,351,53.34341826,-6.245308174,285," 15a, 15b, 15d, 56a, 77a",5, Dublin Bus,1,Erne Street,Sráid na hÉirne,0,Pole,No Shelter,Short Carousel,Circular,1,1
8220DB000351,0,351,53.34341826,-6.245308174,285," 1, 47",2, Dublin Bus,1,Erne Street,Sráid na hÉirne,0,Pole,No Shelter,Short Carousel,Circular,1,1
8220DB000093,1,93,53.39230147,-6.264152976,285," 13, 155, 17a, 4",4," Dublin Bus, Go-Ahead",2,Gateway Avenue,Ascaill an Gheata,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000093,0,93,53.39230147,-6.264152976,285," 220, 220a, 220t, 42d",4," Dublin Bus, Go-Ahead",2,Gateway Avenue,Ascaill an Gheata,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000092,1,92,53.38983733,-6.26467424,285," 13, 155, 17a, 4",4," Dublin Bus, Go-Ahead",2,Ballymun Library,Llann Bhaile Munna,0,Pole,No Shelter,Long Carousel,Circular,1,1
8220DB000092,0,92,53.38983733,-6.26467424,285," 220, 220a, 220t, 42d",4," Dublin Bus, Go-Ahead",2,Ballymun Library,Llann Bhaile Munna,0,Pole,No Shelter,Long Carousel,Circular,1,1
8370B2406901,1,240691,51.89820225,-8.47558082,284," 205, 208, 214",3,NULL,0,Daunt Square,Cearnóg Daunt,1,No Pole,Shelter,Shelter Panel,Stretched,0,0
8370B2406901,0,240691,51.89820225,-8.47558082,284," 203, 207",2,NULL,0,Daunt Square,Cearnóg Daunt,1,No Pole,Shelter,Shelter Panel,Stretched,0,0
8220DB004407,1,4407,53.34652912,-6.286185119,284,145,1, Dublin Bus,1,Victoria Quay,Cé Victoria,0,Pole,No Shelter,None,Lolly Pop,1,1
8220DB004407,0,4407,53.34652912,-6.286185119,284," 25a, 25b, 25d, 25x, 51d, 66x, 67x, 69x, 79, 79a",10, Dublin Bus,1,Victoria Quay,Cé Victoria,0,Pole,No Shelter,None,Lolly Pop,1,1
8220DB002795,1,2795,53.32852998,-6.246264621,284, 41x,1, Dublin Bus,1,Leeson Village,Sráidbhaile Líosain,1,Pole,No Shelter,Short Carousel,Lolly Pop,1,1
8220DB002795,0,2795,53.32852998,-6.246264621,284," 116, 145, 155, 46a, 7b, 7d",6, Dublin Bus,1,Leeson Village,Sráidbhaile Líosain,1,Pole,No Shelter,Short Carousel,Lolly Pop,1,1
8220DB000620,1,620,53.35096109,-6.252779557,284," 130, 27a, 6, h1, h2, h3, h9",7, Dublin Bus,1,Talbot Street,Sráid Thalbóid,0,Pole,No Shelter,None,Lolly Pop,1,1
8250DB002035,0,2035,53.29577235,-6.142665422,283," 111, 46a, 63, 63a, 7, 75, 75a, 7a",8," Dublin Bus, Go-Ahead",2,Crofton Road,Bóthar Crofton,0,Pole,No Shelter,Short Carousel,Stretched,1,1
8350DB004416,1,4416,53.20834387,-6.114738805,282," 145, 155, 185, 84, 84a",5," Dublin Bus, Go-Ahead",2,Roseville Court,Cúirt Roseville,0,Pole,No Shelter,Long Carousel,Circular,1,1
8350DB004416,0,4416,53.20834387,-6.114738805,282," 143, 185, 45a, 45b",4," Finnegan-Bray Ltd, Go-Ahead",2,Roseville Court,Cúirt Roseville,0,Pole,No Shelter,Long Carousel,Circular,1,1
8220DB002637,1,2637,53.34588406,-6.29385605,282," 731, 817, 824, 845, 847",5," Bernard Kavanagh & Sons, Corduff Travel, Kearns Transport, PJ Martley",4,Heuston Station,Stáisiún Heuston,1,Pole,Shelter,"Shelter Panel,Short Carousel","Circular,Stretched",1,1
8220DB002637,0,2637,53.34588406,-6.29385605,282," 153, 25a, 25b, 25d, 25x, 51d, 66x, 67x, 69x, 736, 79, 79a, 860",13," Dublin Bus, Express Bus, Kenneally's Bus Service, Mortons Coaches",4,Heuston Station,Stáisiún Heuston,1,Pole,Shelter,"Shelter Panel,Short Carousel","Circular,Stretched",1,1
8220DB000191,0,191,53.35501795,-6.269033781,282," 140, 155, 4, 9",4, Dublin Bus,1,Western Way,Bealach Iarthair,0,Pole,No Shelter,None,Circular,1,1
8250DB002036,0,2036,53.29579273,-6.13820879,281," 111, 46a, 63, 63a, 7, 75, 75a, 7a",8," Dublin Bus, Go-Ahead",2,Crofton  Avenue,Ascaill Crofton,0,Pole,No Shelter,Short Carousel,Stretched,1,1
8220DB000201,1,201,53.3682911,-6.270118627,280," 155, 4, 83, 83a, 9",5, Dublin Bus,1,Botanic Road,Br Gharraithe na Lus,0,Pole,No Shelter,Short Carousel,"Lolly Pop,Stretched",1,1
8220DB000200,1,200,53.36742269,-6.271596444,280," 155, 4, 83, 83a, 9",5, Dublin Bus,1,Prospect Way,Slí na Radharc,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000012,1,12,53.35710752,-6.264381867,280," 1, 11, 122, 16, 44",5, Dublin Bus,1,Upper Dorset Street,Sráid Dorset Uacht,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8250DB007353,0,7353,53.29349573,-6.201720633,279," 145, 155, 46a, 7b, 7d",5, Dublin Bus,1,Priory Grove,Gn na Prióireachta,0,No Pole,No Shelter,None,None,0,0
8220DB001642,1,1642,53.38394789,-6.243626722,277," 33, 41, 41b, 41c, 41d",5, Dublin Bus,1,Whitehall Church,Séip an Halla Bháin,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB001642,0,1642,53.38394789,-6.243626722,277," 1, 16d, 900, 901, 910",5," Dublin Bus, Matthews Coach Hire",2,Whitehall Church,Séip an Halla Bháin,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8250DB003134,1,3134,53.2469068,-6.136031335,275," 111, 143, 740, 740a",4," Finnegan-Bray Ltd, Go-Ahead, Wexford Bus",3,Wyattville Road,Bóthar Wyattville,0,Pole,No Shelter,Long Carousel,Circular,1,1
8250DB003134,0,3134,53.2469068,-6.136031335,275," 111, 145, 155, 84, 84a, 84x",6," Dublin Bus, Go-Ahead",2,Wyattville Road,Bóthar Wyattville,0,Pole,No Shelter,Long Carousel,Circular,1,1
8220DB000751,1,751,53.33532055,-6.246571636,275," 25x, 38, 38a, 38b, 38d, 39, 39a, 39x, 51d, 66x, 67x, 70, 77x",13, Dublin Bus,1,Herbert Street,Sráid Hoirbeaird,0,Pole,No Shelter,Short Carousel,Circular,1,1
8220DB000751,0,751,53.33532055,-6.246571636,275,179,1, Sillan Tours,1,Herbert Street,Sráid Hoirbeaird,0,Pole,No Shelter,Short Carousel,Circular,1,1
8370B2550201,1,255021,51.89972982,-8.466747574,274," 233, 235, 236, 237, 239, 240, 241, 243, 245, 245x, 248, 260, 261, 40, 51",15,NULL,0,Parnell Place,Plás Parnell,1,Pole,No Shelter,Other,Circular,1,1
8370B2550201,0,255021,51.89972982,-8.466747574,274," 233, 235, 236, 237, 239, 240, 241, 243, 245, 245x, 248, 260, 261, 40, 51",15,NULL,0,Parnell Place,Plás Parnell,1,Pole,No Shelter,Other,Circular,1,1
8230DB004435,1,4435,53.28884292,-6.363568377,274," 175, 27, 54a, 65, 77a",5," Dublin Bus, Go-Ahead",2,Tallaght Village,Srbhl Thamhlachta,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8230DB004435,0,4435,53.28884292,-6.363568377,274," 75, 75a",2, Go-Ahead,1,Tallaght Village,Srbhl Thamhlachta,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB004563,1,4563,53.40166897,-6.180978835,274," 27x, 42, 43",3, Dublin Bus,1,Clare Hall,Halla an Chláir,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB004563,0,4563,53.40166897,-6.180978835,274," 15, 27",2, Dublin Bus,1,Clare Hall,Halla an Chláir,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB001276,1,1276,53.38433055,-6.202915429,274," 27x, 42, 43",3, Dublin Bus,1,Mask Park,Páirc Loch Measca,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB001276,0,1276,53.38433055,-6.202915429,274," 15, 27",2, Dublin Bus,1,Mask Park,Páirc Loch Measca,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB001275,1,1275,53.38558577,-6.202110858,274," 27x, 42, 43",3, Dublin Bus,1,Mask Avenue,Ascaill Loch Measca,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB001275,0,1275,53.38558577,-6.202110858,274," 15, 27",2, Dublin Bus,1,Mask Avenue,Ascaill Loch Measca,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB001274,1,1274,53.38893882,-6.197970194,274," 27x, 42, 43",3, Dublin Bus,1,St Brendans Church,Séipéal N Breandán,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB001274,0,1274,53.38893882,-6.197970194,274," 15, 27",2, Dublin Bus,1,St Brendans Church,Séipéal N Breandán,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB001273,1,1273,53.39110921,-6.195277289,274," 27x, 42, 43",3, Dublin Bus,1,Coolock Leisureplex,Leisureplex,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB001273,0,1273,53.39110921,-6.195277289,274," 15, 27",2, Dublin Bus,1,Coolock Leisureplex,Leisureplex,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB001218,1,1218,53.3997059,-6.18428092,274," 27x, 42, 43",3, Dublin Bus,1,Belcamp Lane,Lána Belcamp,0,Pole,No Shelter,None,Circular,1,1
8220DB001218,0,1218,53.3997059,-6.18428092,274," 15, 27",2, Dublin Bus,1,Belcamp Lane,Lána Belcamp,0,Pole,No Shelter,None,Circular,1,1
8220DB007391,1,7391,53.33909075,-6.249916017,272,503,1, Swords Express,1,Merrion Sq South,Cg Mhuirfean Theas,1,Pole,No Shelter,Short Carousel,Stretched,1,1
8220DB007391,0,7391,53.33909075,-6.249916017,272," 25, 25a, 25b, 25d, 26, 503, 66, 66a, 66b, 66e, 67, 67x",12," Dublin Bus, Swords Express",2,Merrion Sq South,Cg Mhuirfean Theas,1,Pole,No Shelter,Short Carousel,Stretched,1,1
8220DB000752,1,752,53.33367165,-6.24446202,272," 25x, 38, 38a, 38b, 38d, 39, 39a, 39x, 51d, 66x, 67x, 70, 77x",13, Dublin Bus,1,Baggot St Upper,Sráid Bhagóid Uacht,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8370B2412101,1,241211,51.89686311,-8.471047829,271," 203, 207, 209a, 215, 215a, 233, 235, 236, 237, 239",10,NULL,0,South Mall,An Meal Theas,1,No Pole,Shelter,Shelter Panel,Stretched,0,1
8370B2412101,0,241211,51.89686311,-8.471047829,271," 209a, 213, 215a",3,NULL,0,South Mall,An Meal Theas,1,No Pole,Shelter,Shelter Panel,Stretched,0,1
8220DB000749,1,749,53.3376207,-6.250802147,271," 25x, 38, 38a, 38b, 38d, 39, 39a, 39x, 51d, 66x, 67x, 70",12, Dublin Bus,1,Baggot St Lower,Sráid Bhagóid Íocht,0,Pole,No Shelter,Short Carousel,Circular,1,1
8370B2533002,1,240181,51.90154826,-8.468350361,270," 205, 208, 212, 214",4,NULL,0,MacCurtain Street,Sráid Mhic Curtáin,1,Pole,No Shelter,None,TFI Large,1,1
8370B2533002,0,240181,51.90154826,-8.468350361,270," 207, 207a, 209",3,NULL,0,MacCurtain Street,Sráid Mhic Curtáin,1,Pole,No Shelter,None,TFI Large,1,1
8350DB004170,1,4170,53.20348377,-6.106972992,270," 155, 184, 185, 45a, 45b, 84, 84a",7," Dublin Bus, Go-Ahead",2,Methodist Church,Eaglais Mhodhach,0,Pole,Shelter,Short Carousel,Stretched,1,1
8350DB004170,0,4170,53.20348377,-6.106972992,270," 143, 45a, 45b, 84",4," Dublin Bus, Finnegan-Bray Ltd, Go-Ahead",3,Methodist Church,Eaglais Mhodhach,0,Pole,Shelter,Short Carousel,Stretched,1,1
8230DB004436,1,4436,53.28916826,-6.36697587,270," 75, 75a",2, Go-Ahead,1,IT Tallaght,IT Thamhlachta,0,Pole,No Shelter,Long Carousel,Stretched,1,1
8230DB004436,0,4436,53.28916826,-6.36697587,270," 175, 27, 54a, 65, 77a",5," Dublin Bus, Go-Ahead",2,IT Tallaght,IT Thamhlachta,0,Pole,No Shelter,Long Carousel,Stretched,1,1
8230DB002557,1,2557,53.28850642,-6.363281249,270," 75, 75a",2, Go-Ahead,1,Tallaght Village,Srbhl Thamhlachta,0,Pole,No Shelter,Long Carousel,Circular,1,1
8230DB002557,0,2557,53.28850642,-6.363281249,270," 175, 27, 54a, 65, 77a",5," Dublin Bus, Go-Ahead",2,Tallaght Village,Srbhl Thamhlachta,0,Pole,No Shelter,Long Carousel,Circular,1,1
8220DB000094,1,94,53.39603476,-6.26437696,270," 13, 155, 17a, 4",4," Dublin Bus, Go-Ahead",2,Civic Centre,Lárionad Cathartha,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000094,0,94,53.39603476,-6.26437696,270," 220t, 42d",2," Dublin Bus, Go-Ahead",2,Civic Centre,Lárionad Cathartha,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8350DB004131,1,4131,53.20656714,-6.111523108,269," 143, 45a, 45b",3," Finnegan-Bray Ltd, Go-Ahead",2,Dwyer Park,Páirc Uí Dhuibhir,0,No Pole,Shelter,None,Circular,1,1
8350DB004131,0,4131,53.20656714,-6.111523108,269," 145, 155, 185, 702, 84, 84a",6," Aircoach, Dublin Bus, Go-Ahead",3,Dwyer Park,Páirc Uí Dhuibhir,0,No Pole,Shelter,None,Circular,1,1
8220DB001620,1,1620,53.38326286,-6.244105913,269," 1, 900, 901, 904, 910, 980b",6," Collins Coaches, Dublin Bus, Matthews Coach Hire",3,Whitehall Church,Séip an Halla Bháin,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB001620,0,1620,53.38326286,-6.244105913,269," 33, 33e, 41, 41b, 41c, 41d",6, Dublin Bus,1,Whitehall Church,Séip an Halla Bháin,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000194,1,194,53.35504065,-6.269979311,269," 140, 155, 4, 9",4, Dublin Bus,1,Western Way,Bealach an Iarthair,0,Pole,No Shelter,None,Circular,1,1
8220DB001199,1,1199,53.38498446,-6.202767614,268," 15, 27",2, Dublin Bus,1,Mask Avenue,Ascaill Loch Measca,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB001199,0,1199,53.38498446,-6.202767614,268," 27x, 42, 43",3, Dublin Bus,1,Mask Avenue,Ascaill Loch Measca,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000750,1,750,53.33657108,-6.248487503,268," 25x, 38, 38a, 38b, 38d, 39, 39a, 51d, 66x, 67x, 70, 77x",12, Dublin Bus,1,Fitzwilliam Street,Sráid Mhic Liam,0,Pole,No Shelter,Short Carousel,Circular,1,1
8240DB001638,1,1638,53.40174938,-6.24214153,267," 27b, 33, 41, 41b, 41c, 41d",6, Dublin Bus,1,Morton Stadium,Staid Morton,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8240DB001638,0,1638,53.40174938,-6.24214153,267," 16, 16d",2, Dublin Bus,1,Morton Stadium,Staid Morton,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8240DB001637,1,1637,53.40403965,-6.240197136,267," 27b, 33, 41, 41b, 41c, 41d",6, Dublin Bus,1,Santry Close,Clós Sheantraibh,1,No Pole,Shelter,None,Circular,1,1
8240DB001637,0,1637,53.40403965,-6.240197136,267," 16, 16d",2, Dublin Bus,1,Santry Close,Clós Sheantraibh,1,No Pole,Shelter,None,Circular,1,1
8240DB001636,1,1636,53.40825271,-6.237601473,267," 27b, 33, 41, 41b, 41c, 41d",6, Dublin Bus,1,Turnapin Lane,Lána Thurnapain,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8240DB001636,0,1636,53.40825271,-6.237601473,267," 16, 16d",2, Dublin Bus,1,Turnapin Lane,Lána Thurnapain,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8240DB001635,1,1635,53.41170491,-6.238872777,267," 27b, 33, 41, 41b, 41c, 41d",6, Dublin Bus,1,Woodland Ind Est,Eastát Tionsclaíoch,0,Pole,No Shelter,None,Circular,1,1
8240DB001635,0,1635,53.41170491,-6.238872777,267," 16, 16d",2, Dublin Bus,1,Woodland Ind Est,Eastát Tionsclaíoch,0,Pole,No Shelter,None,Circular,1,1
8240DB001634,1,1634,53.41345696,-6.238830466,267," 27b, 33, 41, 41b, 41c, 41d",6, Dublin Bus,1,Collinstown Park,Páirc Bhaile Choilín,0,No Pole,No Shelter,None,None,0,0
8240DB001634,0,1634,53.41345696,-6.238830466,267," 16, 16d",2, Dublin Bus,1,Collinstown Park,Páirc Bhaile Choilín,0,No Pole,No Shelter,None,None,0,0
8220DB006115,1,6115,53.40012738,-6.184217854,267," 15, 27",2, Dublin Bus,1,Belcamp Lane,Lána Belcamp,0,No Pole,Shelter,None,Circular,1,1
8220DB006115,0,6115,53.40012738,-6.184217854,267," 27x, 42, 43",3, Dublin Bus,1,Belcamp Lane,Lána Belcamp,0,No Pole,Shelter,None,Circular,1,1
8220DB004385,1,4385,53.38853138,-6.19896468,267," 15, 27",2, Dublin Bus,1,St Brendan's Church,Eaglais Bhréanainn,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB004385,0,4385,53.38853138,-6.19896468,267," 27x, 42, 43",3, Dublin Bus,1,St Brendan's Church,Eaglais Bhréanainn,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB001201,1,1201,53.39078981,-6.196147843,267," 15, 27",2, Dublin Bus,1,Brookville Crescent,Baile an tSrutháin,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB001201,0,1201,53.39078981,-6.196147843,267," 27x, 42, 43",3, Dublin Bus,1,Brookville Crescent,Baile an tSrutháin,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB001200,1,1200,53.38696265,-6.201030489,267," 15, 27",2, Dublin Bus,1,Chanel College,Coláiste Chanel,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB001200,0,1200,53.38696265,-6.201030489,267," 27x, 42, 43",3, Dublin Bus,1,Chanel College,Coláiste Chanel,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB000270,0,270,53.35062339,-6.260424292,267," 13, 16, 16d, 40",4, Dublin Bus,1,O'Connell St Upper,Sd Uí Chonaill Uacht,1,Pole,No Shelter,Trueform,Trueform,0,0
8350DB004154,1,4154,53.20663408,-6.112343592,266," 145, 155, 185, 84, 84a",5," Dublin Bus, Go-Ahead",2,St Cronan's Road,Bóthar Chrónáin,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8350DB004154,0,4154,53.20663408,-6.112343592,266," 143, 45a, 45b",3," Finnegan-Bray Ltd, Go-Ahead",2,St Cronan's Road,Bóthar Chrónáin,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8250DB002041,1,2041,53.2935976,-6.139234377,265," 46a, 63, 63a, 7, 75, 75a, 7a, 7d",8," Dublin Bus, Go-Ahead",2,St Michael's Hosp,Ospidéal N Micheál,1,Pole,No Shelter,Long Carousel,Stretched,1,1
8220DB002101,1,2101,53.32495457,-6.318170639,265,18,1, Go-Ahead,1,Crumlin Hospital,Osp Chromghlinne,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB002101,0,2101,53.32495457,-6.318170639,265," 125, 151, 27, 56a, 77a",5," Dublin Bus, GoAhead Commuter",2,Crumlin Hospital,Osp Chromghlinne,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB002311,0,2311,53.33828528,-6.270492467,264," 150, 151, 27, 56a, 77a",5, Dublin Bus,1,Kevin Street,Sráid Chaoimhín,1,Pole,No Shelter,None,Stretched,1,1
8220DB002310,0,2310,53.3424457,-6.269798428,264," 150, 151, 27, 56a, 77a",5, Dublin Bus,1,Werburgh Street,Sráid San Werburgh,1,Pole,No Shelter,Short Carousel,Stretched,1,1
8220DB002190,1,2190,53.33277057,-6.292607716,264," 151, 17, 17d, 27, 56a, 77a, 77x",7," Dublin Bus, Go-Ahead",2,Dolphin's Barn,An Carnán,0,Pole,No Shelter,Long Carousel,Circular,1,1
8220DB001436,1,1436,53.33088496,-6.29651172,264," 151, 17, 17d, 27, 56a, 77a",6," Dublin Bus, Go-Ahead",2,Herberton Road,Bóthar Herberton,0,Pole,No Shelter,Short Carousel,Circular,1,1
8230DB007239,0,7239,53.35406141,-6.368927567,263," 25, 25a, 25b, 25d, 26, 66, 66a, 66b, 66e, 67",10, Dublin Bus,1,The Oval,The Oval,0,Pole,No Shelter,Short Carousel,Circular,1,0
8220DB003952,1,3952,53.33168395,-6.294557992,263," 151, 17, 17d, 27, 56a, 77a",6," Dublin Bus, Go-Ahead",2,Rutland Avenue,Ascaill Rutland,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB002722,1,2722,53.3434371,-6.311390663,263," 25a, 25b, 25d, 25x, 51d, 66x, 67x, 69, 79, 79a, 860",11," Dublin Bus, Express Bus",2,South Circular Road,An Cuarbhóthar Theas,0,Pole,No Shelter,None,Stretched,1,0
8220DB002697,1,2697,53.34227747,-6.35317261,263," 40, 79, 79a",3, Dublin Bus,1,Ballyfermot Parade,Paráid Bh Formaid,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB002697,0,2697,53.34227747,-6.35317261,263," 18, 76, 76a",3, Go-Ahead,1,Ballyfermot Parade,Paráid Bh Formaid,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB002696,1,2696,53.34268762,-6.358803755,263," 40, 79, 79a",3, Dublin Bus,1,Ballyfermot,Baile Formaid,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB002696,0,2696,53.34268762,-6.358803755,263," 18, 76, 76a",3, Go-Ahead,1,Ballyfermot,Baile Formaid,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB002656,1,2656,53.34262349,-6.358716107,263," 18, 76, 76a",3, Go-Ahead,1,Ballyfermot,Baile Formaid,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB002656,0,2656,53.34262349,-6.358716107,263," 40, 79, 79a",3, Dublin Bus,1,Ballyfermot,Baile Formaid,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB002655,1,2655,53.34213816,-6.352847576,263," 18, 76, 76a",3, Go-Ahead,1,Ballyfermot Parade,Paráid Bh Formaid,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB002655,0,2655,53.34213816,-6.352847576,263," 40, 79, 79a",3, Dublin Bus,1,Ballyfermot Parade,Paráid Bh Formaid,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB001998,1,1998,53.34313961,-6.280493772,262," 13, 40, 68x",3, Dublin Bus,1,Bridgefoot Street,Sráid Bhun Droichid,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB001998,0,1998,53.34313961,-6.280493772,262,123,1, Dublin Bus,1,Bridgefoot Street,Sráid Bhun Droichid,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB001995,1,1995,53.34267519,-6.293218227,262," 13, 40, 68x",3, Dublin Bus,1,Basin Street Lower,Sráid an Umair Íocht,1,Pole,No Shelter,Short Carousel,Stretched,1,1
8220DB001995,0,1995,53.34267519,-6.293218227,262,123,1, Dublin Bus,1,Basin Street Lower,Sráid an Umair Íocht,1,Pole,No Shelter,Short Carousel,Stretched,1,1
8240DB001845,1,1845,53.37902299,-6.352716929,261," 38, 38a, 38b, 38d, 39, 39a, 39x, 70, 870",9," Dublin Bus, Express Bus",2,Morgan Place,Plás an Mhorgánaigh,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB002001,1,2001,53.34331047,-6.273653305,261," 13, 40",2, Dublin Bus,1,High Street,An tSráid Ard,1,Pole,No Shelter,Short Carousel,Stretched,1,1
8220DB002001,0,2001,53.34331047,-6.273653305,261,123,1, Dublin Bus,1,High Street,An tSráid Ard,1,Pole,No Shelter,Short Carousel,Stretched,1,1
8220DB001997,1,1997,53.34357108,-6.285492742,261," 13, 40",2, Dublin Bus,1,Thomas Street,Sráid Thomáis,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB001997,0,1997,53.34357108,-6.285492742,261,123,1, Dublin Bus,1,Thomas Street,Sráid Thomáis,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB001996,1,1996,53.34356007,-6.288481954,261," 13, 40",2, Dublin Bus,1,James Street,Sráid San Séamas,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB001996,0,1996,53.34356007,-6.288481954,261,123,1, Dublin Bus,1,James Street,Sráid San Séamas,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8350DB004153,1,4153,53.20489065,-6.109530865,260," 145, 155, 185, 84, 84a",5," Dublin Bus, Go-Ahead",2,Cornerstone Church,Eaglais Bhunchloch,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8350DB004153,0,4153,53.20489065,-6.109530865,260," 45a, 45b",2, Go-Ahead,1,Cornerstone Church,Eaglais Bhunchloch,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB001999,1,1999,53.34311924,-6.276589701,260," 13, 40",2, Dublin Bus,1,Francis St Junc,Acl Sd san Proinsias,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB001999,0,1999,53.34311924,-6.276589701,260,123,1, Dublin Bus,1,Francis St Junc,Acl Sd san Proinsias,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8440B352011,1,352011,52.26209234,-7.110751219,259," 340, 609, w5",3," Suirway, Wexford Bus",2,The Clock Tower,An Clogthúr,1,No Pole,Shelter,None,None,0,0
8440B352011,0,352011,52.26209234,-7.110751219,259," 340, 360, 360a, 611, w1, w2, w3",7," Suirway, Wexford Bus",2,The Clock Tower,An Clogthúr,1,No Pole,Shelter,None,None,0,0
8370B2431701,1,243171,51.89979222,-8.466878999,259," 207, 207a, 209",3,NULL,0,Cork City Bus Stn,Stáisiún Bus Chorcaí,1,No Pole,No Shelter,None,None,0,0
8370B2431701,0,243171,51.89979222,-8.466878999,259," 205, 208, 214",3,NULL,0,Cork City Bus Stn,Stáisiún Bus Chorcaí,1,No Pole,No Shelter,None,None,0,0
8220DB001409,0,1409,53.33036674,-6.297358156,259," 151, 17, 17d, 27, 56a, 77a",6," Dublin Bus, Go-Ahead",2,Loreto College,Coláiste Loreto,1,No Pole,Shelter,Shelter Panel,Circular,1,1
8220DB001407,0,1407,53.3315385,-6.294443677,259," 151, 17, 17d, 27, 56a, 77a",6," Dublin Bus, Go-Ahead",2,Crumlin Road,Bóthar Chromghlinne,1,No Pole,Shelter,Shelter Panel,Circular,1,1
